122	Gammaglutamyl transferase (GGT)	1	Normal	Children: 2-17 yrs old	Both	serum	<21 U/L	U/L	Specifically, this is for children between 1 and 6 yrs old	Mayo Clinic Laboratories: Gamma-Glutamyltransferase (GGT), Serum	NULL
122	Gammaglutamyl transferase (GGT)	1	Normal	Children: 2-17 yrs old	Both	serum	<24 U/L	U/L	Specifically, this is for children between 7 and 12 yrs old	Mayo Clinic Laboratories: Gamma-Glutamyltransferase (GGT), Serum	NULL
122	Gammaglutamyl transferase (GGT)	1	Normal	Adolescent:13-18 yrs old	Male	serum	<43 U/L	U/L	Specifically, this is for adolescent between 13 and 17 yrs old	Mayo Clinic Laboratories: Gamma-Glutamyltransferase (GGT), Serum	NULL
122	Gammaglutamyl transferase (GGT)	1	Normal	Adolescent:13-18 yrs old	Female	serum	<26 U/L	U/L	Specifically, this is for adolescent between 13 and 17 yrs old	Mayo Clinic Laboratories: Gamma-Glutamyltransferase (GGT), Serum	NULL
122	Gammaglutamyl transferase (GGT)	211	Liver Disease	Infant: 1 wk-2 yrs old	Both	serum	>178 U/L	U/L	Specifically, this is for infants between 0 and 11 months old	Mayo Clinic Laboratories: Gamma-Glutamyltransferase (GGT), Serum	NULL
122	Gammaglutamyl transferase (GGT)	211	Liver Disease	Children: 2-17 yrs old	Both	serum	>21 U/L	U/L	Specifically, this is for children between 1 and 6 yrs old	Mayo Clinic Laboratories: Gamma-Glutamyltransferase (GGT), Serum	NULL
122	Gammaglutamyl transferase (GGT)	211	Liver Disease	Children: 2-17 yrs old	Both	serum	>24 U/L	U/L	Specifically, this is for children between 7 and 12 yrs old	Mayo Clinic Laboratories: Gamma-Glutamyltransferase (GGT), Serum	NULL
122	Gammaglutamyl transferase (GGT)	211	Liver Disease	Adolescent:13-18 yrs old	Male	serum	>43 U/L	U/L	Specifically, this is for adolescent between 13 and 17 yrs old	Mayo Clinic Laboratories: Gamma-Glutamyltransferase (GGT), Serum	NULL
122	Gammaglutamyl transferase (GGT)	211	Liver Disease	Adolescent:13-18 yrs old	Female	serum	>26 U/L	U/L	Specifically, this is for adolescent between 13 and 17 yrs old	Mayo Clinic Laboratories: Gamma-Glutamyltransferase (GGT), Serum	NULL
122	Gammaglutamyl transferase (GGT)	211	Liver Disease	Adult: >=18 yrs old	Male	blood	>61 U/L	U/L	NULL	Mayo clinic: Gamma-Glutamyltransferase (GGT), Serum	NULL
122	Gammaglutamyl transferase (GGT)	1	Normal	Adult: >=18 yrs old	Male	blood	34.5 (8-61) U/L	U/L	NULL	Mayo clinic: Gamma-Glutamyltransferase (GGT), Serum	NULL
122	Gammaglutamyl transferase (GGT)	211	Liver Disease	Adult: >=18 yrs old	Female	blood	>36 U/L	U/L	NULL	Mayo clinic: Gamma-Glutamyltransferase (GGT), Serum	NULL
122	Gammaglutamyl transferase (GGT)	1	Normal	Adult: >=18 yrs old	Female	blood	20.5 (5-36) U/L	U/L	NULL	Mayo clinic: Gamma-Glutamyltransferase (GGT), Serum	NULL
123	Haptoglobin	1	Normal	Adult: >=18 yrs old	Both	blood	95.0 (30.0–160.0) mg/dL	mg/dL	NULL	Cavanaugh, B. M. (2003). Nurse’s Manual of Laboratory and Diagnostic Tests: Vol. 4th ed. F.A. Davis Company.	NULL
123	Haptoglobin	1	Normal	Newborn: 0 day-1 wk	Both	blood	5.0 (0.0–10.0) mg/dL	mg/dL	NULL	Cavanaugh, B. M. (2003). Nurse’s Manual of Laboratory and Diagnostic Tests: Vol. 4th ed. F.A. Davis Company.	NULL
123	Haptoglobin	37	Anemia	Adult: >=18 yrs old	Both	blood	<45 mg/dL	mg/dL	NULL	Healthline: Haptoglobin Test	NULL
124	Hemoglobin	1	Normal	Adult: >=18 yrs old	Male	blood	15.5 (13.5–17.5) g/dL	g/dL	NULL	Mayo Clinic: Hemoglobin test	NULL
124	Hemoglobin	1	Normal	Adult: >=18 yrs old	Female	blood	13.8 (12.0-15.5) g/dL	g/dL	NULL	Mayo Clinic: Hemoglobin test	NULL
124	Hemoglobin	37	Anemia	Adult: >=18 yrs old	Female	blood	<12 g/dL	g/dL	NULL	NULL	26404438
124	Hemoglobin	37	Anemia	Adult: >=18 yrs old	Male	blood	<13.5 g/dL	g/dL	NULL	NULL	26404438
125	IgA	5881	Immunoglobulin A Deficiency	Adult: >=18 yrs old	Both	serum	<0.8 g/L	g/L	NULL	Exeter Clinical Laboratories: Immunoglobulin laboratories	NULL
125	IgA	1	Normal	Adult: >=18 yrs old	Both	serum	2.4 (0.8-4.0) g/L	g/L	NULL	Exeter Clinical Laboratories: Immunoglobulin laboratories	NULL
125	IgA	337	Chronic Infections	Adult: >=18 yrs old	Both	blood	>400 mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	Labtests online: Immunoglobulins (IgA, IgG, IgM)	NULL
125	IgA	1	Normal	Adult: >=18 yrs old	Both	blood	230 (60-400) mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	University of Michigan Medicine: Immunoglobulins	NULL
125	IgA	5737	Autoimmune Disease	Adult: >=18 yrs old	Both	blood	>400 mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	Labtests online: Immunoglobulins (IgA, IgG, IgM)	NULL
125	IgA	85	Cirrhosis	Adult: >=18 yrs old	Both	blood	>400 mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	Labtests online: Immunoglobulins (IgA, IgG, IgM)	NULL
125	IgA	238	Multiple Myeloma	Adult: >=18 yrs old	Both	blood	<60 mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	Labtests online: Immunoglobulins (IgA, IgG, IgM)	NULL
126	IgE	6467	Allergic Disease	Infant: 1 wk-2 yrs old	Both	serum	>13 kU/L	kU/L	Specifically, this is for infant between 0 and 5 months old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	1	Normal	Infant: 1 wk-2 yrs old	Both	serum	<=13 kU/L	kU/L	Specifically, this is for infant between 0 and 5 months old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	6467	Allergic Disease	Infant: 1 wk-2 yrs old	Both	serum	>34 kU/L	kU/L	Specifically, this is for infant between 6 and 11 months old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	1	Normal	Infant: 1 wk-2 yrs old	Both	serum	<=34 kU/L	kU/L	Specifically, this is for infant between 6 and 11 months old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	6467	Allergic Disease	Infant: 1 wk-2 yrs old	Both	serum	>97 kU/L	kU/L	Specifically, this is for infants between 1 and 2 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	1	Normal	Infant: 1 wk-2 yrs old	Both	serum	<=97 kU/L	kU/L	Specifically, this is for infants between 1 and 2 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	6467	Allergic Disease	Children: 2-17 yrs old	Both	serum	>199 kU/L	kU/L	Specifically, this is for children that are 3 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	1	Normal	Children: 2-17 yrs old	Both	serum	<=199 kU/L	kU/L	Specifically, this is for children that are 3 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	6467	Allergic Disease	Children: 2-17 yrs old	Both	serum	>307 kU/L	kU/L	Specifically, this is for children between 4 and 6 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	1	Normal	Children: 2-17 yrs old	Both	serum	<=307 kU/L	kU/L	Specifically, this is for children between 4 and 6 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	6467	Allergic Disease	Children: 2-17 yrs old	Both	serum	>403 kU/L	kU/L	Specifically, this is for children between 7 and 8 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	1	Normal	Children: 2-17 yrs old	Both	serum	<=403 kU/L	kU/L	Specifically, this is for children between 7 and 8 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	6467	Allergic Disease	Children: 2-17 yrs old	Both	serum	>696 kU/L	kU/L	Specifically, this is for children between 9 and 12 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	1	Normal	Children: 2-17 yrs old	Both	serum	<=696 kU/L	kU/L	Specifically, this is for children between 9 and 12 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	6467	Allergic Disease	Adolescent:13-18 yrs old	Both	serum	>629 kU/L	kU/L	Specifically, this is for adolescent between 13 and 15 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	1	Normal	Adolescent:13-18 yrs old	Both	serum	<=629 kU/L	kU/L	Specifically, this is for adolescent between 13 and 15 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	6467	Allergic Disease	Adolescent:13-18 yrs old	Both	serum	>537 kU/L	kU/L	Specifically, this is for adolescent between 16 and 17 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	1	Normal	Adolescent:13-18 yrs old	Both	serum	<=537 kU/L	kU/L	Specifically, this is for adolescent between 16 and 17 yrs old	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	6467	Allergic Disease	Adult: >=18 yrs old	Both	serum	>214 kU/L	kU/L	NULL	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	1	Normal	Adult: >=18 yrs old	Both	serum	<=214 kU/L	kU/L	NULL	Mayo Clinic Laboratories: Immunoglobulin E serum	NULL
126	IgE	6504	Allergic bronchopulmonary aspergillosis	Infant: 1 wk-2 yrs old	Both	serum	>13 kU/L	kU/L	Specifically, this is for infant between 0 and 5 months	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	1	Normal	Infant: 1 wk-2 yrs old	Both	serum	<=13 kU/L	kU/L	Specifically, this is for infant between 0 and 5 months	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	6504	Allergic bronchopulmonary aspergillosis	Infant: 1 wk-2 yrs old	Both	serum	>34 kU/L	kU/L	Specifically, this is for infant between 6 and 11 months	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	1	Normal	Infant: 1 wk-2 yrs old	Both	serum	<=34 kU/L	kU/L	Specifically, this is for infant between 6 and 11 months	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	6504	Allergic bronchopulmonary aspergillosis	Infant: 1 wk-2 yrs old	Both	serum	>97 kU/L	kU/L	Specifically, this is for infant between 1 and 2 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	1	Normal	Infant: 1 wk-2 yrs old	Both	serum	<=97 kU/L	kU/L	Specifically, this is for infant between 1 and 2 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	6504	Allergic bronchopulmonary aspergillosis	Children: 2-17 yrs old	Both	serum	>199 kU/L	kU/L	Specifically, this is for children of 3 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	1	Normal	Children: 2-17 yrs old	Both	serum	<=199 kU/L	kU/L	Specifically, this is for children of 3 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	6504	Allergic bronchopulmonary aspergillosis	Children: 2-17 yrs old	Both	serum	>307 kU/L	kU/L	Specifically, this is for children between 4 and 6 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	1	Normal	Children: 2-17 yrs old	Both	serum	<=307 kU/L	kU/L	Specifically, this is for children between 4 and 6 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	6504	Allergic bronchopulmonary aspergillosis	Children: 2-17 yrs old	Both	serum	>403 kU/L	kU/L	Specifically, this is for children between 7 and 8 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	1	Normal	Children: 2-17 yrs old	Both	serum	<=403 kU/L	kU/L	Specifically, this is for children between 7 and 8 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	6504	Allergic bronchopulmonary aspergillosis	Children: 2-17 yrs old	Both	serum	>696 kU/L	kU/L	Specifically, this is for children between 9 and 12 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	1	Normal	Children: 2-17 yrs old	Both	serum	<=696 kU/L	kU/L	Specifically, this is for children between 9 and 12 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	6504	Allergic bronchopulmonary aspergillosis	Adolescent:13-18 yrs old	Both	serum	>629 kU/L	kU/L	Specifically, this is for adolescent between 13 and 15 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	1	Normal	Adolescent:13-18 yrs old	Both	serum	<=629 kU/L	kU/L	Specifically, this is for adolescent between 13 and 15 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	6504	Allergic bronchopulmonary aspergillosis	Adolescent:13-18 yrs old	Both	serum	>537 kU/L	kU/L	Specifically, this is for children between 16 and 17 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	1	Normal	Adolescent:13-18 yrs old	Both	serum	<=537 kU/L	kU/L	Specifically, this is for children between 16 and 17 yrs old	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	6504	Allergic bronchopulmonary aspergillosis	Adult: >=18 yrs old	Both	serum	>214 kU/L	kU/L	An elevation of total IgE is part of the diagnostic criteria for ABPA, although other laboratory and clinical criteria must be fulfilled.	mayo clinic: Immunoglobulin E, serum	NULL
126	IgE	1	Normal	Adult: >=18 yrs old	Both	serum	<=214 kU/L	kU/L	NULL	mayo clinic: Immunoglobulin E, serum	NULL
127	IgG	337	Chronic Infections	Adult: >=18 yrs old	Both	blood	>1500 mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	Labtests online: Immunoglobulins (IgA, IgG, IgM)	NULL
127	IgG	1	Normal	Adult: >=18 yrs old	Both	blood	1100 (700-1500) mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	University of Michigan Medicine: Immunoglobulins	NULL
127	IgG	5737	Autoimmune Disease	Adult: >=18 yrs old	Both	blood	>1500 mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	Labtests online: Immunoglobulins (IgA, IgG, IgM)	NULL
127	IgG	85	Cirrhosis	Adult: >=18 yrs old	Both	blood	>1500 mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	Labtests online: Immunoglobulins (IgA, IgG, IgM)	NULL
127	IgG	238	Multiple Myeloma	Adult: >=18 yrs old	Both	blood	<700 mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	Labtests online: Immunoglobulins (IgA, IgG, IgM)	NULL
127	IgG	6505	Autoimmune Hepatitis	Adult: >=18 yrs old	Both	blood	>2250 mg/dL	mg/dL	Accurate diagnosis should be supported by other clinically approved diagnostic tests for autoimmune hepatitis.	Cleaveland Clinic: Autoimmune Hepatitis	NULL
127	IgG	1	Normal	Adult: >=18 yrs old	Both	blood	1100 (700-1500) mg/dL	mg/dL	NULL	University of Michigan Medicine: Immunoglobulins	NULL
128	IgM	6468	Non-specific Inflammation	Adult: >=18 yrs old	Both	serum	>2 g/L	g/L	NULL	Exeter Clinical Laboratories: Immunoglobulin laboratories	NULL
128	IgM	337	Chronic Infections	Adult: >=18 yrs old	Both	blood	>300 mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	Labtests online: Immunoglobulins (IgA, IgG, IgM)	NULL
128	IgM	1	Normal	Adult: >=18 yrs old	Both	blood	180 (60-300) mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	University of Michigan Medicine: Immunoglobulins	NULL
128	IgM	5737	Autoimmune Disease	Adult: >=18 yrs old	Both	blood	>300 mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	Labtests online: Immunoglobulins (IgA, IgG, IgM)	NULL
128	IgM	85	Cirrhosis	Adult: >=18 yrs old	Both	blood	>300 mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	Labtests online: Immunoglobulins (IgA, IgG, IgM)	NULL
128	IgM	238	Multiple Myeloma	Adult: >=18 yrs old	Both	blood	<60 mg/dL	mg/dL	Immunoglobulin assays are strong indicator of this disease; however, additional testing is required for accurate diagnosis.	Labtests online: Immunoglobulins (IgA, IgG, IgM)	NULL
128	IgM	1	Normal	Adult: >=18 yrs old	Both	blood	1.25 (0.5-2) g/L	g/L	NULL	Exeter clinical laboratories: Immunologbulins (IgA, IgG, IgM) tests	NULL
128	IgM	6097	Waldenstrom Macroglobulinemia	Adult: >=18 yrs old	Both	blood	>300 mg/dL	mg/dL	NULL	University of Michigan Health: IgM	NULL
128	IgM	1	Normal	Adult: >=18 yrs old	Both	blood	180 (60-300) mg/dL	mg/dL	NULL	University of Michigan Health: IgM	NULL
129	Insulin	116	Diabetes Mellitus Type 1	Adult: >=18 yrs old	Both	blood	<125 pmol/L	pmol/L	NULL	Medscape: Insulin tests	NULL
129	Insulin	1	Normal	Adult: >=18 yrs old	Both	blood	896 pmol/L	pmol/L	NULL	Medscape: Insulin tests	NULL
130	Insulin-like growth factor 1	1	Normal	Children: 2-17 yrs old	Both	blood	132.5 (115.5) ng/mL	ng/mL	Specifically, this is for children between 2 months and 5 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	1	Normal	Children: 2-17 yrs old	Both	blood	281.0 (88.0–474.0) ng/mL	ng/mL	Specifically, this is for those between 6 and 8 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	1	Normal	Children: 2-17 yrs old	Male	blood	337.5 (227.5) ng/mL	ng/mL	Specifically, this is for those between 9 and 11 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	1	Normal	Children: 2-17 yrs old	Female	blood	444.0 (117.0–771.0) ng/mL	ng/mL	Specifically, this is for those between 9 and 11 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	6470	Pituitary Gigantism	Children: 2-17 yrs old	Both	blood	>248 ng/mL	ng/mL	Specifically, this is for children between 2 months and 5 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	6470	Pituitary Gigantism	Children: 2-17 yrs old	Both	blood	>474 ng/mL	ng/mL	Specifically, this is for those between 6 and 8 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	6470	Pituitary Gigantism	Children: 2-17 yrs old	Male	blood	>565 ng/mL	ng/mL	Specifically, this is for those between 9 and 11 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	6470	Pituitary Gigantism	Children: 2-17 yrs old	Female	blood	>771 ng/mL	ng/mL	Specifically, this is for those between 9 and 11 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	186	Hypothyroidism	Children: 2-17 yrs old	Both	blood	<17 ng/mL	ng/mL	Specifically, this is for children between 2 months and 5 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	186	Hypothyroidism	Children: 2-17 yrs old	Both	blood	<88 ng/mL	ng/mL	Specifically, this is for those between 6 and 8 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	186	Hypothyroidism	Children: 2-17 yrs old	Male	blood	<110 ng/mL	ng/mL	Specifically, this is for those between 9 and 11 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	186	Hypothyroidism	Children: 2-17 yrs old	Female	blood	<117 ng/mL	ng/mL	Specifically, this is for those between 9 and 11 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	1	Normal	Children: 2-17 yrs old	Male	blood	579.5 (377.5) ng/mL	ng/mL	Specifically, this is for children between 12 and 15 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	1	Normal	Children: 2-17 yrs old	Female	blood	678.5 (417.5) ng/mL	ng/mL	Specifically, this is for children between 12 and 15 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	1	Normal	Adult: >=18 yrs old	Both	blood	481.0 (182.0–780.0) ng/mL	ng/mL	Specifically, this is for those between 16 and 24 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	1	Normal	Adult: >=18 yrs old	Both	blood	303.0 (114.0–492.0) ng/mL	ng/mL	Specifically, this is for those between 25 and 39 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	1	Normal	Adult: >=18 yrs old	Both	blood	225.0 (90.0–360.0) ng/mL	ng/mL	Specifically, this is for those between 40 and 54 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	1	Normal	Elderly: 65-100+ yrs old	Both	blood	180.5 (109.5) ng/mL	ng/mL	Specifically, This is for those 55 yrs of age or older	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	6470	Pituitary Gigantism	Children: 2-17 yrs old	Male	blood	>957 ng/mL	ng/mL	Specifically, this is for children between 12 and 15 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	6470	Pituitary Gigantism	Children: 2-17 yrs old	Female	blood	>1096 ng/mL	ng/mL	Specifically, this is for children between 12 and 15 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	6470	Pituitary Gigantism	Adolescent:13-18 yrs old	Both	blood	>780 ng/mL	ng/mL	Specifically, this is for those between 16 and 24 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	6470	Pituitary Gigantism	Adult: >=18 yrs old	Both	blood	>492 ng/mL	ng/mL	Specifically, this is for those between 25 and 39 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	6470	Pituitary Gigantism	Adult: >=18 yrs old	Both	blood	>360 ng/mL	ng/mL	Specifically, this is for those between 40 and 54 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	6470	Pituitary Gigantism	Elderly: 65-100+ yrs old	Both	blood	>290 ng/mL	ng/mL	Specifically, This is for those 55 yrs of age or older	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	186	Hypothyroidism	Children: 2-17 yrs old	Male	blood	<202 ng/mL	ng/mL	Specifically, this is for children between 12 and 15 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	186	Hypothyroidism	Children: 2-17 yrs old	Female	blood	<261 ng/mL	ng/mL	Specifically, this is for children between 12 and 15 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	186	Hypothyroidism	Adolescent:13-18 yrs old	Both	blood	<182 ng/mL	ng/mL	Specifically, this is for those between 16 and 24 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	186	Hypothyroidism	Adult: >=18 yrs old	Both	blood	<114 ng/mL	ng/mL	Specifically, this is for those between 25 and 39 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	186	Hypothyroidism	Adult: >=18 yrs old	Both	blood	<90 ng/mL	ng/mL	Specifically, this is for those between 40 and 54 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	186	Hypothyroidism	Elderly: 65-100+ yrs old	Both	blood	<71 ng/mL	ng/mL	Specifically, This is for those 55 yrs of age or older	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
130	Insulin-like growth factor 1	1	Normal	Children: 2-17 yrs old	Male	blood	579.5 (202-957) ng/mL	ng/mL	Specifically, this is for children between 12 and 15 yrs old	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
